age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,anomaly
37,4,152909,8,11,2,1,0,4,1,7688,0,40,39,1,-1
23,4,435604,8,11,5,4,3,4,0,0,0,40,39,0,-1
30,5,109282,9,13,2,12,0,4,1,0,0,52,39,1,-1
32,4,209103,15,10,2,4,0,4,1,3464,0,40,39,0,-1
30,6,178255,9,13,2,12,0,4,1,0,0,70,0,0,-1
33,6,38223,11,9,4,5,3,4,1,0,0,70,39,0,-1
34,4,228873,10,16,2,10,0,4,1,0,0,45,39,1,-1
26,2,425092,12,14,4,10,1,4,0,2174,0,40,39,0,-1
37,5,39089,15,10,2,4,0,4,1,3103,0,50,39,1,-1
51,4,204304,15,10,0,4,1,4,0,0,0,50,39,1,-1
40,4,116103,15,10,5,3,4,4,1,4934,0,47,39,1,-1
58,1,81973,15,10,2,13,0,1,1,0,1485,40,39,1,-1
29,4,134890,9,13,2,13,0,4,1,0,0,40,39,1,-1
33,4,452924,11,9,2,7,0,3,1,0,0,40,26,0,-1
57,4,245193,12,14,2,4,0,4,1,0,0,60,39,1,-1
69,7,34339,11,9,2,11,0,4,1,0,0,40,39,0,-1
20,4,184756,15,10,4,1,3,4,0,0,0,12,39,0,-1
56,4,392160,11,9,6,12,4,4,0,0,0,25,26,0,-1
70,4,77219,11,9,2,3,0,4,1,0,0,37,39,0,-1
37,4,361888,9,13,4,10,1,4,1,10520,0,40,39,1,-1
58,2,237879,9,13,2,10,0,4,1,0,0,58,39,0,-1
42,6,93099,15,10,2,10,3,4,0,0,0,25,39,0,-1
47,2,123681,12,14,2,10,0,4,1,7688,0,60,39,1,-1
58,6,222311,11,9,2,8,0,4,1,7688,0,55,39,1,-1
18,4,301762,11,9,4,1,3,4,0,0,0,25,39,0,-1
50,4,195298,15,10,2,4,0,4,1,0,0,50,39,1,-1
69,4,541737,15,10,6,1,1,4,0,2050,0,24,39,0,-1
84,4,241065,12,14,4,10,1,4,1,0,0,66,39,0,-1
47,4,129513,9,13,2,4,0,4,1,0,0,60,39,1,-1
19,4,374262,2,8,4,6,3,4,1,0,0,20,39,0,-1
48,0,185291,9,13,2,0,0,4,1,0,0,6,39,0,-1
53,4,30447,11,9,0,7,1,4,1,0,0,50,39,0,-1
58,4,49893,15,10,2,12,0,4,1,0,0,45,39,0,-1
43,4,185670,3,2,6,10,4,4,0,0,0,21,26,0,-1
43,4,350661,14,15,5,13,1,4,1,0,0,50,4,1,-1
21,4,70261,15,10,4,8,3,4,1,0,0,30,39,0,-1
49,6,179048,11,9,2,12,0,4,1,0,0,60,12,0,-1
19,4,323605,5,4,4,8,1,4,1,0,0,60,39,1,-1
56,4,371064,6,5,2,8,0,4,1,0,0,40,39,0,-1
20,4,39927,11,9,4,8,1,4,1,0,0,8,39,0,-1
33,4,198660,11,9,2,7,0,4,1,99999,0,56,39,1,-1
68,4,144137,15,10,0,9,2,4,0,0,0,30,39,0,-1
69,6,107548,6,5,2,1,0,4,1,0,0,40,39,0,-1
18,4,444822,1,7,4,12,3,4,0,0,0,8,26,0,-1
17,4,154398,1,7,4,8,3,2,1,0,0,16,14,0,-1
50,4,159650,15,10,2,13,0,4,1,0,0,60,39,1,-1
62,4,290754,0,6,6,6,1,4,0,0,0,40,39,0,-1
18,4,423024,11,9,4,8,1,4,1,0,0,20,39,0,-1
42,4,445940,6,5,2,3,0,4,1,0,0,40,26,0,-1
36,6,280169,15,10,2,5,0,4,1,3456,0,8,39,0,-1
39,4,286789,10,16,2,4,0,4,1,0,0,45,39,1,-1
17,4,287160,1,7,4,8,3,4,0,0,0,15,39,0,-1
26,6,281678,8,11,2,5,0,4,1,0,0,55,39,0,-1
32,4,151053,11,9,2,6,0,4,1,0,0,40,39,1,-1
20,0,149478,15,10,4,0,2,4,0,0,0,25,39,0,-1
52,4,198863,14,15,0,4,1,4,1,0,2559,60,39,1,-1
19,4,165310,11,9,2,7,2,4,1,0,0,20,39,0,-1
21,7,38251,15,10,4,13,3,4,0,0,0,20,39,0,-1
37,4,191754,9,13,2,1,0,4,1,0,0,50,39,1,-1
55,4,127014,11,9,2,8,0,4,1,0,0,60,39,0,-1
31,4,217460,9,13,2,4,0,4,1,0,0,40,39,1,-1
39,4,86551,11,9,2,8,0,4,1,0,0,40,39,1,-1
54,5,98051,15,10,2,12,0,4,1,0,0,54,39,1,-1
53,6,192982,11,9,2,5,0,4,1,0,0,85,39,0,-1
27,6,334132,7,12,4,10,1,4,0,0,0,78,39,0,-1
42,4,136986,9,13,2,4,0,4,1,0,0,40,39,1,-1
33,0,190027,11,9,4,0,4,2,0,0,0,20,39,0,-1
25,4,199224,9,13,2,10,0,4,1,0,0,45,39,1,-1
30,4,308812,15,10,4,12,1,4,0,0,0,60,39,0,-1
51,4,182314,12,14,2,13,0,4,1,0,0,40,39,1,-1
70,4,220589,15,10,6,4,1,4,0,0,0,12,39,0,-1
55,0,208640,11,9,2,0,0,4,1,0,0,30,39,1,-1
29,6,189346,15,10,0,3,1,4,1,2202,0,50,39,0,-1
31,4,154227,11,9,2,3,0,4,1,0,0,43,39,1,-1
37,4,105044,15,10,2,4,0,4,1,0,0,42,39,1,-1
43,4,35910,15,10,2,12,0,4,1,0,0,43,39,1,-1
41,4,116493,11,9,0,3,1,4,1,13550,0,44,39,1,-1
42,2,19700,9,13,2,10,5,4,0,0,0,50,39,1,-1
26,4,48718,0,6,4,1,1,4,0,2907,0,40,39,0,-1
45,4,106113,15,10,2,4,0,4,1,0,0,40,39,1,-1
38,4,120074,9,13,2,7,0,4,1,0,0,50,39,1,-1
68,6,116903,8,11,2,10,0,4,1,0,2149,40,39,0,-1
42,2,222596,11,9,2,3,0,4,1,0,0,40,39,1,-1
22,4,58916,15,10,4,1,1,4,0,0,0,30,39,0,-1
45,2,167159,9,13,2,11,0,4,1,0,0,50,39,1,-1
36,2,61778,11,9,2,10,0,4,1,15024,0,40,39,1,-1
31,4,220690,15,10,0,3,1,4,1,0,0,80,39,0,-1
36,4,160035,11,9,2,3,0,4,1,3908,0,55,39,0,-1
59,6,116878,11,9,2,4,0,4,1,0,0,60,12,0,-1
29,4,81648,11,9,2,12,0,4,1,0,1887,55,39,1,-1
49,7,122177,15,10,2,7,0,4,1,0,0,40,39,1,-1
50,1,69614,0,6,5,3,1,4,1,0,0,56,39,0,-1
33,4,112115,9,13,2,4,0,4,1,0,1902,45,39,1,-1
81,0,162882,11,9,0,0,1,4,0,0,0,35,39,0,-1
24,4,112854,15,10,4,13,1,4,0,0,0,16,39,0,-1
47,1,224559,11,9,2,14,0,2,1,0,0,40,39,1,-1
44,0,468706,11,9,2,0,0,2,1,0,0,40,39,0,-1
37,2,51158,15,10,2,13,5,4,0,7298,0,36,39,1,-1
51,4,186303,9,13,2,12,0,4,1,0,0,40,39,1,-1
43,4,180985,15,10,2,14,0,4,1,0,0,60,39,1,-1
25,4,34803,9,13,4,4,3,4,0,0,0,20,39,0,-1
59,4,75867,12,14,2,10,0,4,1,0,0,60,39,0,-1
37,6,80324,11,9,2,4,0,4,1,0,0,60,39,1,-1
73,2,181902,12,14,2,10,0,4,1,0,0,10,31,1,-1
46,4,28225,15,10,2,14,0,4,1,0,0,58,39,0,-1
40,0,428584,11,9,2,0,5,2,0,3464,0,20,39,0,-1
18,4,39222,1,7,4,8,3,4,1,0,0,40,39,0,-1
35,4,359131,9,13,2,10,5,4,0,7298,0,8,0,1,-1
50,5,198400,11,9,2,12,0,2,1,0,0,60,39,0,-1
62,0,73091,5,4,6,0,1,2,1,0,0,40,39,0,-1
39,5,283338,9,13,2,4,0,4,1,7298,0,40,39,1,-1
38,6,127961,15,10,2,7,0,4,1,0,0,45,39,1,-1
49,1,94754,12,14,2,1,0,4,1,0,0,40,39,1,-1
22,4,126822,9,13,4,1,3,4,0,0,0,60,39,0,-1
21,4,249727,11,9,4,8,3,4,1,0,0,22,39,0,-1
18,4,165754,15,10,4,8,3,4,0,0,0,30,39,0,-1
45,4,207277,9,13,2,4,0,4,1,0,0,50,39,1,-1
43,4,972354,15,10,2,8,0,4,1,0,0,48,39,0,-1
20,4,245297,15,10,4,8,1,4,0,0,0,20,39,0,-1
32,7,71151,9,13,2,13,0,4,1,0,0,20,39,0,-1
19,4,118352,15,10,4,8,3,4,0,0,0,16,39,0,-1
52,4,84451,8,11,0,8,1,4,1,0,0,32,39,0,-1
19,4,281704,15,10,4,8,1,4,1,0,0,35,39,0,-1
54,4,123011,15,10,2,12,0,4,1,0,0,45,39,1,-1
17,4,186067,0,6,4,13,3,4,1,0,0,10,39,0,-1
46,4,384795,9,13,0,10,4,2,0,0,0,32,39,0,-1
58,4,366324,15,10,2,8,5,4,0,0,0,30,39,0,-1
20,4,182661,15,10,4,12,3,2,1,0,0,20,39,0,-1
50,2,133963,9,13,4,10,3,4,0,0,0,40,39,1,-1
49,4,165152,11,9,2,12,0,4,1,0,0,48,39,1,-1
31,4,213002,2,8,4,12,1,4,1,4650,0,50,39,0,-1
19,0,26620,15,10,4,0,3,4,0,0,0,40,39,0,-1
46,4,459189,15,10,2,3,0,4,1,0,1902,50,39,1,-1
58,4,289364,15,10,2,4,0,4,1,7688,0,45,39,1,-1
50,6,348099,0,6,0,12,1,4,0,0,0,50,39,0,-1
31,6,286282,9,13,2,1,5,4,0,0,0,20,39,0,-1
35,6,181705,11,9,2,3,0,4,1,3103,0,40,39,1,-1
33,4,238912,10,16,2,10,0,4,1,0,0,60,39,1,-1
34,4,134737,12,14,2,10,0,4,1,7688,0,55,39,1,-1
67,0,157403,14,15,2,0,0,4,1,6418,0,10,39,1,-1
37,4,197429,11,9,2,6,0,4,1,0,0,45,39,1,-1
48,4,47343,12,14,2,10,0,4,1,0,0,40,39,1,-1
34,1,67083,9,13,4,4,4,1,1,1471,0,40,1,0,-1
50,4,192982,11,9,2,13,0,4,1,0,1848,40,39,1,-1
40,4,209547,9,13,2,12,0,4,1,0,1977,60,39,1,-1
37,4,118486,9,13,5,10,4,4,0,4934,0,32,39,1,-1
38,4,196554,14,15,5,10,1,4,1,0,0,35,39,1,-1
40,6,403550,15,10,2,3,0,4,1,0,0,50,39,0,-1
35,4,498216,9,13,0,4,4,4,0,0,0,40,39,0,-1
47,6,192755,11,9,2,7,5,4,0,0,0,20,39,1,-1
20,0,53738,15,10,4,0,3,4,1,0,0,60,39,0,-1
33,4,156192,12,14,2,10,0,4,1,0,0,45,39,1,-1
66,0,213149,15,10,2,0,0,4,1,0,1825,40,39,1,-1
19,4,127190,11,9,4,8,3,4,0,0,0,15,39,0,-1
41,7,227734,11,9,2,1,0,4,1,3464,0,40,39,0,-1
19,4,318822,15,10,4,1,2,4,0,0,0,40,39,0,-1
48,4,48885,11,9,0,8,1,4,0,0,0,35,39,0,-1
45,4,205424,15,10,2,12,0,4,1,0,0,65,39,1,-1
34,4,202450,11,9,2,3,0,4,1,0,0,55,39,1,-1
30,4,177522,11,9,2,1,3,4,0,0,0,20,39,0,-1
48,7,85384,15,10,2,3,0,4,1,0,0,40,39,1,-1
42,4,69019,15,10,2,3,0,2,1,0,0,40,39,1,-1
60,6,52900,11,9,2,3,0,4,1,0,0,42,39,1,-1
42,4,37937,9,13,2,4,0,4,1,0,0,55,39,1,-1
45,4,59380,9,13,5,4,1,4,0,0,0,55,39,0,-1
29,4,216481,12,14,2,4,5,4,0,0,0,40,39,1,-1
34,4,176831,9,13,0,10,4,4,0,0,0,40,39,1,-1
29,4,93662,15,10,0,10,4,4,0,0,0,24,39,0,-1
53,4,608184,9,13,2,4,0,2,1,0,1902,40,39,1,-1
44,6,35166,9,13,2,5,0,4,1,0,0,90,39,0,-1
46,5,182655,8,11,2,4,0,4,1,0,0,60,39,1,-1
51,4,142717,10,16,0,3,1,4,0,4787,0,60,39,1,-1
47,6,117865,11,9,1,3,0,4,1,0,0,90,39,0,-1
64,6,106538,12,14,0,10,1,4,1,0,0,50,39,0,-1
62,4,153891,9,13,2,4,0,4,1,0,0,50,39,1,-1
52,4,190909,11,9,2,4,0,4,1,0,0,40,39,1,-1
38,1,238342,9,13,2,12,0,4,1,7688,0,42,39,1,-1
55,4,259532,5,4,2,14,0,4,1,0,0,50,39,0,-1
30,4,205659,7,12,2,4,5,4,0,0,0,50,37,1,-1
36,0,216256,11,9,2,0,0,4,1,3464,0,30,39,0,-1
50,1,166419,1,7,4,12,1,2,0,3674,0,40,39,0,-1
31,1,334346,9,13,2,4,0,4,1,0,0,40,39,1,-1
61,6,133969,11,9,2,12,0,1,1,0,0,63,35,0,-1
57,0,300104,4,3,2,0,0,4,1,7298,0,84,39,1,-1
19,4,271521,11,9,4,8,2,1,1,0,0,24,39,0,-1
18,4,51255,1,7,4,6,3,4,1,0,0,15,39,0,-1
44,6,26669,7,12,2,8,5,4,0,0,0,99,39,0,-1
35,7,177974,11,9,2,11,0,4,1,0,0,40,39,1,-1
27,7,315640,12,14,4,10,1,1,1,0,0,20,3,0,-1
19,4,136866,11,9,4,3,3,4,1,0,0,45,39,0,-1
55,4,185459,12,14,2,12,0,4,1,0,0,50,39,1,-1
67,0,81761,11,9,0,0,3,4,1,0,0,20,39,0,-1
51,1,40808,9,13,4,10,1,0,0,0,0,43,39,0,-1
59,4,108496,12,14,2,4,0,4,1,0,0,45,39,1,-1
17,7,117906,0,6,4,5,3,4,1,0,0,40,39,0,-1
24,4,304386,11,9,4,8,3,4,0,0,0,30,39,0,-1
39,4,165215,12,14,2,10,5,4,0,0,1902,18,39,1,-1
18,0,215463,2,8,4,0,3,4,0,0,0,25,39,0,-1
25,0,35829,15,10,0,0,4,4,0,0,0,50,39,0,-1
44,6,124692,11,9,2,10,0,4,1,0,1902,40,39,1,-1
39,4,179731,12,14,2,4,5,4,0,0,2415,65,39,1,-1
32,5,113543,14,15,2,10,0,4,1,0,0,40,39,1,-1
20,4,47791,2,8,0,8,1,4,0,0,0,10,39,0,-1
41,4,202980,11,9,2,3,0,4,1,0,0,4,29,0,-1
21,4,34918,11,9,4,12,3,4,0,0,0,30,39,0,-1
48,4,91251,5,4,2,8,0,1,1,0,0,30,3,0,-1
31,4,132996,11,9,2,10,0,4,1,5178,0,45,39,1,-1
41,6,355918,9,13,5,3,1,4,1,0,0,35,39,0,-1
35,6,198841,14,15,2,10,0,4,1,0,0,50,39,1,-1
34,6,312197,11,9,2,14,0,4,1,0,0,75,26,1,-1
44,4,98779,0,6,2,7,0,4,1,4386,0,60,39,0,-1
32,4,200246,9,13,2,4,0,4,1,0,0,40,39,1,-1
36,4,172104,14,15,4,10,1,3,1,0,0,40,19,1,-1
53,6,35295,9,13,4,12,4,4,1,0,0,60,39,1,-1
27,4,332187,9,13,4,1,1,4,0,0,0,65,39,0,-1
57,4,255109,11,9,4,4,1,4,0,0,0,45,39,0,-1
17,4,111332,1,7,4,12,3,4,0,0,0,20,39,0,-1
59,2,238431,11,9,0,1,4,4,0,0,0,38,39,0,-1
23,4,82998,15,10,4,12,1,4,1,0,0,30,39,0,-1
39,2,229651,9,13,2,10,0,4,1,0,0,50,39,1,-1
27,4,357348,11,9,5,8,4,4,0,0,0,50,39,0,-1
19,4,269657,15,10,4,12,1,4,0,0,0,35,39,0,-1
38,2,82880,9,13,2,10,5,4,0,0,0,15,39,0,-1
19,4,389755,11,9,4,6,3,4,1,0,0,16,39,0,-1
34,4,195136,9,13,2,10,5,4,0,0,1887,40,39,1,-1
23,4,222925,11,9,2,7,3,4,0,2105,0,40,39,0,-1
24,0,196388,7,12,4,0,1,4,1,0,0,12,39,0,-1
22,4,214134,0,6,4,14,1,0,1,0,0,84,39,0,-1
45,4,114032,14,15,2,10,0,4,1,0,0,60,39,1,-1
45,4,192053,11,9,2,4,0,4,1,0,0,60,39,1,-1
48,4,240231,9,13,2,4,0,1,1,0,0,40,24,1,-1
42,4,44402,9,13,2,12,0,4,1,0,0,60,39,0,-1
59,4,121912,15,10,2,4,0,4,1,0,0,40,39,1,-1
29,4,144259,9,13,2,6,0,2,1,4386,0,80,0,1,-1
53,2,221722,12,14,4,4,1,4,0,14344,0,50,39,1,-1
20,0,388811,15,10,4,0,3,4,0,0,0,40,39,0,-1
42,4,143046,9,13,4,10,1,4,0,0,1564,38,39,1,-1
63,5,137940,14,15,2,10,0,4,1,15024,0,50,39,1,-1
79,4,121318,15,10,2,1,0,4,1,0,0,20,39,0,-1
39,4,224531,11,9,2,3,0,4,1,7298,0,40,39,1,-1
60,4,27886,5,4,0,8,1,4,1,0,0,40,39,0,-1
58,4,94741,2,8,2,8,5,4,0,0,0,24,39,0,-1
20,4,107801,7,12,4,8,3,4,0,0,2205,18,39,0,-1
44,4,191256,11,9,2,14,0,4,1,0,0,65,39,1,-1
59,4,197148,11,9,2,11,0,4,1,0,0,24,39,1,-1
37,4,312271,12,14,0,4,1,4,1,0,0,65,39,0,-1
68,4,224338,8,11,6,4,1,4,0,0,0,40,39,0,-1
43,4,242488,15,10,2,1,0,4,1,5013,0,40,39,0,-1
34,0,353881,8,11,2,0,0,4,1,3103,0,60,39,1,-1
38,4,201328,9,13,2,10,0,4,1,0,0,50,39,1,-1
39,1,200968,15,10,2,1,2,4,1,0,0,45,39,1,-1
20,4,124751,15,10,4,9,3,4,0,0,0,20,39,0,-1
18,4,274057,1,7,4,8,3,2,1,0,0,8,39,0,-1
38,4,132879,9,13,2,4,0,4,1,0,0,40,39,1,-1
42,4,356934,12,14,2,4,0,4,1,0,0,40,39,1,-1
35,4,154410,9,13,2,4,0,4,1,0,0,50,39,1,-1
73,4,301210,3,2,2,14,0,4,1,0,1735,20,39,0,-1
37,4,108140,12,14,2,4,0,4,1,15024,0,45,39,1,-1
66,4,217198,11,9,2,6,0,4,1,0,0,10,39,0,-1
65,4,149811,11,9,0,1,4,4,0,0,2206,59,2,0,-1
39,4,444219,11,9,2,3,5,2,0,0,0,45,39,0,-1
48,4,248164,9,13,2,12,0,4,1,4386,0,50,39,1,-1
29,1,208534,14,15,2,10,0,4,1,0,0,80,39,0,-1
36,6,343721,10,16,4,10,1,4,1,0,0,30,0,1,-1
35,5,196373,9,13,2,4,0,4,1,0,0,45,39,1,-1
31,4,433788,15,10,2,14,0,4,1,0,0,40,39,1,-1
57,4,210688,11,9,2,10,0,4,1,0,0,15,39,0,-1
26,2,117833,9,13,4,10,1,4,0,4865,0,35,39,0,-1
65,4,115880,10,16,2,4,0,4,1,0,0,40,39,1,-1
47,4,586657,12,14,2,4,0,4,1,0,0,40,24,1,-1
76,6,225964,15,10,6,12,1,4,1,0,0,8,39,0,-1
29,4,133136,2,8,2,14,0,4,1,0,0,40,39,1,-1
23,4,91189,9,13,2,8,0,4,1,0,0,20,39,0,-1
44,1,344060,14,15,2,10,0,4,1,0,0,40,39,1,-1
49,7,185800,12,14,0,10,4,2,0,7430,0,40,39,1,-1
30,4,76107,11,9,4,14,1,4,1,0,0,45,39,1,-1
32,4,136480,9,13,2,12,0,4,1,0,0,60,39,1,-1
50,4,285200,15,10,2,3,0,4,1,0,1887,35,39,1,-1
19,4,351040,15,10,4,1,3,4,0,0,0,40,33,0,-1
35,4,1226583,9,13,2,12,0,4,1,0,0,52,39,1,-1
30,4,226665,9,13,2,4,0,2,1,0,0,42,39,1,-1
52,4,213209,15,10,2,3,0,4,1,0,0,40,39,1,-1
49,4,211005,15,10,2,7,0,2,1,0,0,60,39,0,-1
46,4,328216,9,13,2,4,0,4,1,15024,0,40,39,1,-1
39,4,110713,9,13,2,12,0,4,1,0,0,50,39,1,-1
45,6,225456,9,13,2,4,0,4,1,0,0,50,39,1,-1
62,2,159908,9,13,2,1,5,4,0,0,1258,38,39,0,-1
43,4,118308,9,13,2,10,0,4,1,0,1977,50,39,1,-1
62,6,39630,11,9,2,12,0,4,1,0,0,40,39,0,-1
23,4,664670,11,9,4,3,3,2,1,0,0,40,39,0,-1
26,4,84619,9,13,2,3,0,4,1,0,0,40,39,1,-1
36,4,447346,11,9,2,12,0,4,1,0,0,50,39,1,-1
55,2,37869,10,16,4,10,1,4,0,0,0,60,39,0,-1
43,4,143582,4,3,2,7,5,1,0,0,2129,72,0,0,-1
38,4,326886,8,11,2,4,0,4,1,0,0,45,39,1,-1
18,4,181755,11,9,4,12,1,4,1,0,0,30,39,0,-1
56,6,249368,11,9,3,4,1,4,1,0,0,70,39,0,-1
46,4,504725,4,3,5,6,1,4,1,0,0,50,26,0,-1
36,4,88967,1,7,4,14,4,0,1,0,0,65,39,0,-1
50,4,148953,11,9,2,14,0,4,1,0,0,50,39,1,-1
17,4,342752,1,7,4,6,3,4,1,0,0,20,39,0,-1
73,4,29675,11,9,6,8,2,4,0,0,0,12,39,0,-1
51,4,311350,9,13,2,4,0,4,1,0,0,40,39,1,-1
47,4,427055,15,10,2,1,0,4,1,0,0,45,26,0,-1
58,4,285885,6,5,0,8,4,4,0,0,0,40,39,0,-1
29,4,194864,11,9,2,12,5,4,0,0,0,18,39,0,-1
69,4,113035,3,2,6,9,1,2,0,0,0,4,39,0,-1
69,4,106595,11,9,6,1,1,4,0,1848,0,40,39,0,-1
20,4,172232,11,9,4,1,3,4,1,0,0,48,39,0,-1
54,7,123592,11,9,5,1,4,2,0,3887,0,35,39,0,-1
64,2,237379,11,9,2,6,0,4,1,3471,0,40,39,0,-1
17,4,208463,11,9,4,12,3,4,0,0,0,20,39,0,-1
50,4,22418,6,5,0,14,1,4,1,0,0,50,39,0,-1
20,0,124954,15,10,4,0,3,4,1,0,0,30,39,0,-1
50,7,116211,14,15,2,4,0,4,1,0,0,52,39,1,-1
20,4,33644,11,9,4,1,3,4,0,0,0,30,39,0,-1
43,7,33331,14,15,2,10,0,4,1,0,1977,70,39,1,-1
53,4,20438,15,10,5,4,4,0,0,0,0,15,39,0,-1
58,4,316849,15,10,0,8,1,4,1,0,0,40,39,0,-1
30,4,208043,9,13,2,12,0,4,1,0,0,55,39,1,-1
72,4,192732,11,9,2,6,0,4,1,0,0,20,39,0,-1
46,4,146919,11,9,2,1,5,4,0,0,0,40,39,1,-1
46,2,192323,15,10,2,11,0,4,1,0,0,38,39,1,-1
31,4,561334,11,9,0,14,1,4,1,0,0,40,39,0,-1
51,4,123703,11,9,2,7,0,4,1,4386,0,40,39,1,-1
61,4,230292,15,10,2,1,0,4,1,7688,0,40,39,1,-1
17,4,114420,1,7,4,12,3,4,0,0,0,30,39,0,-1
26,4,120238,9,13,4,3,1,4,1,3325,0,40,39,0,-1
33,6,42485,1,7,2,4,0,4,1,0,0,70,39,0,-1
35,4,36214,9,13,2,4,0,4,1,4386,0,47,39,1,-1
45,4,119904,11,9,0,13,1,4,0,0,0,50,39,1,-1
47,5,105779,9,13,4,12,3,4,1,0,0,40,39,1,-1
64,4,165020,1,7,2,3,0,4,1,0,0,48,39,0,-1
39,4,187098,14,15,2,4,5,4,0,15024,0,47,39,1,-1
62,4,121319,9,13,2,10,0,4,1,3103,0,40,39,1,-1
53,4,151580,15,10,2,10,0,4,1,15024,0,40,39,1,-1
56,5,35723,5,4,2,3,0,4,1,0,0,50,39,1,-1
26,4,161007,8,11,2,6,0,4,1,0,0,80,39,0,-1
43,4,163847,9,13,2,5,0,4,1,0,0,50,39,1,-1
61,4,160037,5,4,0,8,1,4,1,0,0,35,39,0,-1
34,1,189944,15,10,4,1,1,2,0,0,0,72,39,0,-1
85,4,115364,11,9,6,12,4,4,1,0,0,35,39,0,-1
31,7,188900,7,12,4,1,1,4,0,3325,0,35,39,0,-1
35,7,172475,9,13,4,4,1,1,0,2977,0,45,39,0,-1
21,2,276840,2,8,4,8,3,2,1,0,0,20,39,0,-1
30,4,97933,7,12,2,14,5,4,0,0,1485,37,39,1,-1
50,5,119099,15,10,2,4,0,4,1,0,0,99,39,1,-1
41,6,83411,11,9,2,4,0,4,1,0,0,40,39,1,-1
34,4,192002,9,13,2,4,0,4,1,0,0,40,39,1,-1
26,4,164488,9,13,4,10,1,4,1,13550,0,50,39,1,-1
48,4,200471,9,13,2,14,0,4,1,0,0,45,39,1,-1
69,4,228921,9,13,6,10,1,4,1,0,2282,40,39,1,-1
28,4,499001,11,9,4,3,4,4,1,0,0,40,26,0,-1
65,2,125768,15,10,0,1,1,4,0,0,0,28,39,0,-1
51,4,146767,9,13,2,10,0,4,1,0,0,40,39,1,-1
45,4,118291,15,10,4,3,1,4,0,0,0,80,39,0,-1
31,4,226443,15,10,2,3,0,4,1,0,0,55,39,1,-1
20,4,216436,9,13,4,12,2,2,0,0,0,30,39,0,-1
31,4,369825,9,13,4,12,1,4,1,4101,0,50,39,0,-1
26,4,239390,9,13,4,12,3,4,1,0,0,18,39,0,-1
47,6,173613,15,10,0,4,1,4,0,0,0,65,39,0,-1
34,7,85218,12,14,4,10,4,2,0,0,0,24,39,0,-1
37,4,48268,11,9,2,4,0,4,1,0,0,55,39,0,-1
19,4,70982,8,11,4,8,3,1,1,0,0,16,39,0,-1
18,0,256191,11,9,4,0,3,2,0,0,0,25,39,0,-1
82,4,152148,5,4,2,6,0,4,1,0,0,2,39,0,-1
28,4,791084,15,10,4,3,3,4,1,0,0,50,39,0,-1
67,4,154035,11,9,6,6,2,2,1,0,0,32,39,0,-1
43,4,115323,9,13,2,4,0,4,1,3103,0,40,39,1,-1
20,4,33551,11,9,4,14,3,4,1,0,0,40,39,0,-1
47,4,168262,12,14,5,4,1,4,1,99999,0,50,39,1,-1
24,4,274398,15,10,4,1,3,2,0,0,0,20,39,0,-1
78,0,27979,11,9,2,0,0,4,1,2228,0,32,39,0,-1
67,0,244122,8,11,6,0,1,4,0,0,0,1,39,0,-1
49,4,196571,9,13,2,12,0,4,1,0,0,45,39,1,-1
66,4,101607,11,9,0,7,1,4,1,0,0,10,39,0,-1
59,5,255822,11,9,0,4,1,4,1,0,0,60,39,0,-1
72,4,195184,11,9,6,9,4,4,0,0,0,12,5,0,-1
30,4,169583,9,13,1,4,5,4,0,0,0,40,39,1,-1
39,4,297449,9,13,2,10,0,4,1,0,0,40,39,1,-1
38,4,108140,9,13,4,8,1,4,1,0,0,20,39,0,-1
63,4,264968,9,13,4,1,1,4,1,0,0,40,39,0,-1
58,6,318106,11,9,2,4,0,4,1,0,0,40,39,1,-1
25,4,359985,4,3,4,1,1,4,0,0,0,33,26,0,-1
43,4,115178,8,11,2,1,5,4,0,0,0,40,39,1,-1
38,4,174717,9,13,2,12,0,4,1,0,0,50,39,1,-1
75,0,173064,9,13,2,0,0,4,1,0,0,6,39,0,-1
52,6,135716,11,9,2,5,0,4,1,0,0,70,39,0,-1
28,4,37359,8,11,2,10,0,4,1,99999,0,50,39,1,-1
30,7,70617,12,14,2,10,0,1,1,0,0,10,3,0,-1
30,4,154950,15,10,2,4,0,4,1,15024,0,60,39,1,-1
40,4,356934,7,12,0,4,1,4,1,0,0,40,39,1,-1
26,4,917220,2,8,4,14,3,2,1,0,0,40,39,0,-1
25,4,430084,15,10,4,14,1,2,1,0,0,40,39,0,-1
24,4,508548,11,9,2,5,0,4,1,0,0,50,39,0,-1
38,5,275223,9,13,2,12,0,4,1,7688,0,40,39,1,-1
35,6,381931,11,9,2,5,0,4,1,0,0,55,39,0,-1
35,4,66297,9,13,4,10,1,1,0,0,0,40,30,1,-1
66,0,107744,15,10,2,0,0,4,1,0,0,40,39,0,-1
45,4,360393,12,14,2,4,0,4,1,0,1902,50,39,1,-1
19,4,263340,15,10,4,8,3,4,0,0,0,15,39,0,-1
18,4,141918,11,9,4,6,3,4,1,0,0,22,39,0,-1
33,2,511289,8,11,2,11,0,4,1,0,0,48,39,1,-1
27,4,302406,15,10,2,12,0,4,1,0,0,40,39,1,-1
44,6,103111,14,15,2,10,0,4,1,0,0,60,39,1,-1
21,4,107882,7,12,4,8,3,4,0,0,0,9,39,0,-1
18,4,39529,2,8,4,8,3,4,0,0,0,32,39,0,-1
